name,link,error
Mission College,https://www&action=de&path=/depts/computer-science/index.pcf,"[Errno 8] nodename nor servname provided, or not known"
Oxnard College,https://vcccd.instructure.com/,HTTP Error 403: Forbidden
Miami University-Oxford,http://givetomiamioh.org/,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/mailto:marketing@missioncollege.edu?subject=Website Issue,URL can't contain control characters. '/mailto:marketing@missioncollege.edu?subject=Website Issue' (found at least ' ')
North Idaho College,https://www.linkedin.com/school/north-idaho-college/,HTTP Error 999: Request denied
University of Mary Washington,https://umwwebstage.wpengine.com/admissions/apply,HTTP Error 403: Forbidden
South Puget Sound Community College,https://spscc.edu/tel:bscsinfo%40spscc.edu,HTTP Error 404: Not Found
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/mailto:servicedesk@palmbeachstate.edu,HTTP Error 404: Not Found
University of Massachusetts-Lowell,https://goriverhawks.com,HTTP Error 404: Not Found
American University of Puerto Rico,https://inter.smartcatalogiq.com/tel:+17877661912,HTTP Error 404: Not Found
Plaza College,https://fbrenderer-100968.campusnexus.cloud/#/renderer/NewUser#new_tab,HTTP Error 403: Forbidden
Bowling Green State University-Main Campus,https://www.bgsu.edu/content/dam/BGSU/college-of-arts-and-sciences/documents/cascade-magazine.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Wiley College,https://wileyc.instructure.com,HTTP Error 403: Forbidden
Seattle Pacific University,https://spu.edu/undergraduate-admissions/virtual-reality-360-video,HTTP Error 308: Permanent Redirect
Oregon Coast Community College,https://cleancatalog.com,HTTP Error 403: Forbidden
Columbia College,https://www.ogp.columbia.edu/index.cfm?FuseAction=Abroad.Home,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.ogp.columbia.edu'. (_ssl.c:1129)"
Richmond Community College,https://richmondcc.edu/sites/default/files/a25590_information_technology_catalog_pages_2024-2025_0.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Estrella Mountain Community College,http://computerinfotech@estrellamountain.edu,"[Errno 8] nodename nor servname provided, or not known"
Norwich University,https://www.linkedin.com/school/norwich-university/,HTTP Error 999: Request denied
Luna Community College,https://luna.edu/uploads/5de21ae46f3e2c58b7923e48ae496acd5128450b8fc2d37c655e19899cebb1c4,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Hampton University,https://home.hamptonu.edu/#content,"[Errno 8] nodename nor servname provided, or not known"
Ottawa University-Surprise,https://www.ottawa.edu/tel:+18557747713,HTTP Error 404: Not Found
Oglethorpe University,https://www.linkedin.com/edu/school?id=18180&trk=tyah&trkInfo=clickedVertical%3Aschool%2CclickedEntityId%3A18180%2Cidx%3A3-1-12%2CtarId%3A1438180301152%2Ctas%3Aoglethorpe,HTTP Error 999: Request denied
University of Arkansas-Fort Smith,https://www.giving.uafs.edu/s/1827/egn17/interior.aspx?gid=2&pgid=397,HTTP Error 403: Forbidden
Mission College,https://www.linkedin.com/school/go2missionsc/,HTTP Error 999: Request denied
Washington & Jefferson College,https://goo.gl/maps/xS472iUrQ43QGJJN7,HTTP Error 429: Too Many Requests
American University of Puerto Rico,https://www.inter.edu/admisiones-2/,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
Lynn University,https://www.linkedin.com/edu/lynn-university-18104,HTTP Error 999: Request denied
Sul Ross State University,https://www.txhighereddata.org/approot/resumes/ir_launch.htm,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1129)
Bowling Green State University-Main Campus,http://cosmos.bgsu.edu,"[Errno 8] nodename nor servname provided, or not known"
Wiley College,https://www.umc.org,"[Errno 8] nodename nor servname provided, or not known"
Luna Community College,https://luna.edu/uploads/81a0c54b950ff8e1cf97e9210f3920a6313cb1ade8c0a8eea66a47a3c8b4eb6b,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Edward Waters University,https://www.linkedin.com/company/edwardwaterscollege/,HTTP Error 999: Request denied
Temple College,https://www.templejc.edu/live/files/496-temple-college-strategic-plan,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
University of Mary Washington,https://www.umweagles.com/,HTTP Error 404: Not Found
Norwich University,https://alumni.norwich.edu/GiveNow,HTTP Error 403: Forbidden
Edward Waters University,https://iacbe.org/memberpdf/EdwardWatersCollege.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
South University-Columbia,https://www.alumni.southuniversity.edu/s/1706/bp20/interior.aspx?sid=1706&gid=3&pgid=808,HTTP Error 403: Forbidden
Central Wyoming College,https://www.aaiscloud.com/CentralWYCollege/default.aspx,"HTTP Error 302: The HTTP server returned a redirect error that would lead to an infinite loop.
The last 30x error message was:
Found"
South Puget Sound Community College,https://www.linkedin.com/school/south-puget-sound-community-college,HTTP Error 999: Request denied
Sul Ross State University,https://www.thecb.state.tx.us/apps/txcrews/,Remote end closed connection without response
Fairfield University,https://give.fairfield.edu/campaigns/38466/donations/new?a=7033348&amt=100.00,HTTP Error 403: Forbidden
Sul Ross State University,https://www.texashomelandsecurity.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.texashomelandsecurity.com'. (_ssl.c:1129)"
University of New Hampshire-Main Campus,https://www.unhconnect.unh.edu/,HTTP Error 403: Forbidden
Danville Area Community College,https://dacc.edu/sites/default/files/2024-01/CareersBooklet2023.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Sul Ross State University,https://www.highered.texas.gov/links/student-complaints/,HTTP Error 403: Forbidden
Luna Community College,https://luna.edu/media/Intelligent-BA.pdf,'utf-8' codec can't decode byte 0xa1 in position 11: invalid start byte
Richmond Community College,https://richmondcc.edu/sites/default/files/a25590_information_tech_catalog_21-22_1.pdf,'utf-8' codec can't decode byte 0xa6 in position 10: invalid start byte
Bluffton University,http://blufftonhalloffame.com/,HTTP Error 406: Not Acceptable
Lynn University,https://www.lynnfightingknights.com/landing/index,HTTP Error 404: Not Found
Fairfield University,https://www.fairfield.edu/../../../../../../about/index.html,HTTP Error 400: Bad Request
SUNY at Albany,https://www.albany.edu,HTTP Error 403: Forbidden
Endicott College,https://www.ecgulls.com/landing/index,HTTP Error 403: Forbidden
D'Youville University,https://catalog.dyouville.edu/courses/csc/csc.pdf,'utf-8' codec can't decode byte 0xaa in position 10: invalid start byte
D'Youville University,https://catalog.dyouville.edu/pdf/D'Youville University 2023-2024 Catalog.pdf,"URL can't contain control characters. ""/pdf/D'Youville University 2023-2024 Catalog.pdf"" (found at least ' ')"
Kent State University at East Liverpool,https://www.kent.edu/mailto:depsec@cs.kent.edu,HTTP Error 404: Not Found
Concordia University-Wisconsin,https://catalog.cuw.edu/mailto:admissions@cuw.edu,HTTP Error 404: Not Found
Rockhurst University,https://www.rockhursthawks.com,HTTP Error 404: Not Found
Montana State University Billings,https://catalog.msubillings.edu/#content,"[Errno 8] nodename nor servname provided, or not known"
Arcadia University,https://www.arcadia.edu/telto:1-877-272-ARCADIA (1-877-272-2342),URL can't contain control characters. '/telto:1-877-272-ARCADIA (1-877-272-2342)' (found at least ' ')
Southern University and A & M College,https://www.linkedin.com/company/southern-university-system/,HTTP Error 999: Request denied
Johnson & Wales University-Providence,https://www.jwu.edu/../index.html,HTTP Error 400: Bad Request
Kent State University at Geauga,https://www.kent.edu/mailto:depsec@cs.kent.edu,HTTP Error 404: Not Found
Indian Bible College,https://www.indianbible.org/academics/catalog/#cmplz-manage-consent-container,HTTP Error 406: Not Acceptable
Estrella Mountain Community College,https://www.linkedin.com/school/estrella-mountain-community-college,HTTP Error 429: Request denied
Indian Bible College,https://cookiedatabase.org/tcf/purposes/,HTTP Error 403: Forbidden
South University-Columbia,https://portal.southuniversity.edu,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
Oklahoma Christian University,https://ddtjogezxr16i.cloudfront.net/images/documents/OklahomaChristianCampusMap.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Arkansas Baptist College,https://www.arkansasbaptist.edu/wp-content/uploads/2020/06/ABC_Organizational_Functional_Chart_05032020-1.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Sul Ross State University,https://outlook.office.com/,HTTP Error 417: 
Danville Area Community College,https://dacc0.sharepoint.com/,HTTP Error 403: Forbidden
Central Wyoming College,https://apply.cwc.edu/ERx_Forms__Portal_Register,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
Concordia University-Wisconsin,https://catalog.cuw.edu/undergraduate/cuaacampus/arts-sciences/majors/computer-science-major/computer-science-major.pdf,'utf-8' codec can't decode byte 0xaa in position 10: invalid start byte
Luna Community College,http://juiceboxinteractive.com,HTTP Error 403: Forbidden
Southern University and A & M College,http://www.subr.edu/assets/subr/crimestatsreports/CCS-SUBR-23-24-Spring-Semester.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Bluffton University,https://bluffton.sodexomyway.com/dining-near-me/the-commons,HTTP Error 404: Not Found
Mid-Plains Community College,https://catalog.mpcc.edu/mailto:info@mpcc.edu,HTTP Error 404: Not Found
Southern University and A & M College,http://www.subr.edu/donate,HTTP Error 403: Forbidden
Richmond Community College,https://richmondcc.edu/financial-aid,HTTP Error 404: Not Found
Johnson & Wales University-Providence,https://www.jwu.edu/computer-engineering-bs.html,HTTP Error 404: Not Found
Great Basin College,https://creativecommons.org/licenses/by-nc-nd/3.0/us/,HTTP Error 403: Forbidden
Pacific Rim Christian University,https://www.pacrim.edu/studentlife,HTTP Error 429: Too Many Requests
Sul Ross State University,https://www.sulrossbookstore.com/home,[SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1129)
Learnet Academy Inc,https://www.accsc.org/,HTTP Error 403: Forbidden
Southeastern Oklahoma State University,https://gosoutheastern.com,HTTP Error 404: Not Found
Kent State University at East Liverpool,https://www.linkedin.com/company/kent-state-university,HTTP Error 999: Request denied
Ottawa University-Surprise,https://secure2.convio.net/ouni/site/Donation2;jsessionid=00000000.app20103b?idb=306869116&2060.donation=form1&DONATION_LEVEL_ID_SELECTED=1&df_id=2060&mfc_pref=T&NONCE_TOKEN=09E8A21EBE56B123BE3796A3AE9794CD&idb=0,'utf-8' codec can't decode byte 0xa9 in position 60880: invalid start byte
United States Sports Academy,https://ussaeagles.com/,HTTP Error 404: Not Found
Houston Community College,http://myeagle.hccs.edu,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
Richmond Community College,https://www.richmondccbookstore.com/home,HTTP Error 403: Forbidden
Lebanon Valley College,https://godutchmen.com/,HTTP Error 404: Not Found
Goldey-Beacom College,https://www.gbc.edu/,HTTP Error 403: Forbidden
Mid-Plains Community College,https://catalog.mpcc.edu/course-catalog/course-descriptions/csce/csce.pdf,'utf-8' codec can't decode byte 0xaa in position 10: invalid start byte
Mid-Plains Community College,https://catalog.mpcc.edu/pdf/MPCC 2024-2025 PDF.pdf,URL can't contain control characters. '/pdf/MPCC 2024-2025 PDF.pdf' (found at least ' ')
Kent State University at Geauga,https://www.linkedin.com/company/kent-state-university,HTTP Error 999: Request denied
Learnet Academy Inc,https://www.microsoft.com/en-us/education/imagine-academy/default.aspx,HTTP Error 404: Not Found
Hult International Business School,https://ielts.hult.edu/,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
Learnet Academy Inc,https://learnet.edu/#banner,HTTP Error 429: Too Many Requests
Montana State University Billings,https://catalog.msubillings.edu/pdf/MSU Billings City College Catalog 2024-2025.pdf,URL can't contain control characters. '/pdf/MSU Billings City College Catalog 2024-2025.pdf' (found at least ' ')
Montana State University Billings,https://catalog.msubillings.edu/pdf/MSU Billings Graduate Catalog 2024-2025.pdf,URL can't contain control characters. '/pdf/MSU Billings Graduate Catalog 2024-2025.pdf' (found at least ' ')
Montana State University Billings,https://catalog.msubillings.edu/pdf/MSU Billings Undergraduate Catalog 2024-2025.pdf,URL can't contain control characters. '/pdf/MSU Billings Undergraduate Catalog 2024-2025.pdf' (found at least ' ')
Southern University and A & M College,http://www.subr.edu/assets/subr/AcademicAffairs/Final-Examination-Schedule-Spring-2024.pdf,'utf-8' codec can't decode byte 0xc4 in position 10: invalid continuation byte
Brightpoint Community College,https://www.brightpoint.edu/#skip_content,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
Vanguard University of Southern California,https://www.vanguard.edu,HTTP Error 403: Forbidden
Curry College,https://www.curry.edu/javascript: void(0);,URL can't contain control characters. '/javascript: void(0);' (found at least ' ')
Fort Valley State University,https://www.fvsu.edu/content/userfiles/files/2023/02/COVID-19_Informational.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Saint Xavier University,https://my.sxu.edu,HTTP Error 403: Forbidden
Hult International Business School,https://www.linkedin.com/school/hult/,HTTP Error 999: Request denied
Vanguard University of Southern California,https://www.vanguardlions.com/,HTTP Error 404: Not Found
Curry College,https://www.givecampus.com/campaigns/16363/donations/new?a=1a,HTTP Error 403: Forbidden
Lindenwood University,https://www.linkedin.com/edu/lindenwood-university-18701,HTTP Error 999: Request denied
Bluffton University,https://menus.sodexomyway.com/BiteMenu/Menu?menuId=14833&locationId=62736001&whereami=https://bluffton.sodexomyway.com/dining-near-me/the-commons,HTTP Error 500: Internal Server Error
Goldey-Beacom College,https://www.gbcathletics.com/,HTTP Error 404: Not Found
Montana State University,https://www.montana.edu,HTTP Error 403: Forbidden
Delgado Community College,https://tinyurl.com/yk5lnxa5,HTTP Error 403: Forbidden
Princeton University,https://www.linkedin.com/school/university-princeton-university-computer-science,HTTP Error 999: Request denied
Paul Smiths College of Arts and Science,https://www.paulsmiths.edu/mailto:info@paulsmiths.edu,HTTP Error 404: Not Found
Southeastern Oklahoma State University,https://ed2go.online.se.edu/,HTTP Error 403: Forbidden
Prescott College,https://prescott.edu,HTTP Error 403: Forbidden
Lindenwood University,https://www.academiccatalog.com/,"[Errno 8] nodename nor servname provided, or not known"
Keck Graduate Institute,https://www.kgi.edu/#site-main,HTTP Error 403: Forbidden
Richmond Community College,https://www.linkedin.com/school/richmondccedu,HTTP Error 999: Request denied
Pacific Rim Christian University,https://www.pacrim.edu/s/Untitled-document-39.pdf,'utf-8' codec can't decode byte 0xd3 in position 10: invalid continuation byte
Oklahoma Christian University,https://goo.gl/maps/gXpCbe9gmicTyCPr9,HTTP Error 429: Too Many Requests
Bradley University,https://mail.bradley.edu/,HTTP Error 500: 500
Oklahoma Christian University,https://www.oc.edu/tel:8008775010,HTTP Error 404: Not Found
Paul Smiths College of Arts and Science,https://www.paulsmiths.edu/about,HTTP Error 599: 
Arkansas Baptist College,https://www.arkansasbaptist.edu/wp-content/uploads/2020/06/ABC_Strategic_Plan_2023_062020.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Miami University-Oxford,https://miamiredhawks.com/,HTTP Error 404: Not Found
University of Arkansas-Fort Smith,https://uafs.edu/programs/degree-plans/_documents/22-23/master-of-education-curriculum-and-instruction.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Arcadia University,https://arcadiauniversity.zendesk.com/hc/en-us,HTTP Error 403: Forbidden
Calvin University,https://calvin.edu//admissions/,HTTP Error 404: 
Calvin University,https://calvin.eduhttps://admissions.calvin.edu/portal/visit,"[Errno 8] nodename nor servname provided, or not known"
Clackamas Community College,https://www.clackamas.edu/campus-life/athletics,HTTP Error 403: Forbidden
Bradley University,https://sentry.bradley.edu/,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
United States Sports Academy,https://ussa.edu/wp-content/uploads/2024/07/Undergrad-Catalog-Final-2024-2025.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Pasco-Hernando State College,http://phsc.smartcatalogiq.com/en/current/Catalog-and-Student-Handbook/College-Calendar,HTTP Error 404: Not Found
University of Detroit Mercy,https://www.udmercy.edu/#skipToTopNav,HTTP Error 403: Forbidden
United States Sports Academy,https://ussa.edu/wp-content/uploads/2023/12/2023-2024-BSS-Catalog.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
