name,link,error
Wilmington College,https://wordpress.wilmington.edu/wp-content/uploads/2023/08/2020-2021-Catalog_Sept-Updates.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Community College of Vermont,https://ccv.edu/academics/credit-for-what-you-know/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/location/albany/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/academics/classes/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/location/buffalo-ny/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/location/rochester-ny/,HTTP Error 403: Forbidden
Wilmington College,https://wordpress.wilmington.edu/wp-content/uploads/2023/08/2020-21-Addendum.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/location/syracuse-ny/,HTTP Error 403: Forbidden
Syracuse University,"https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Fcoursecatalog.syr.edu%2Fpreview_program.php%3Fcatoid%3D38%26poid%3D19219&t=I just discovered 'Computer Science, BS' at Syracuse University","URL can't contain control characters. ""/sharer/sharer.php?u=http%3A%2F%2Fcoursecatalog.syr.edu%2Fpreview_program.php%3Fcatoid%3D38%26poid%3D19219&t=I just discovered 'Computer Science, BS' at Syracuse University"" (found at least ' ')"
Syracuse University,http://twitter.com/intent/tweet?u=u=http%3A%2F%2Fcoursecatalog.syr.edu%2Fpreview_program.php%3Fcatoid%3D38%26poid%3D19219&t=Check out this program at Syracuse University,URL can't contain control characters. '/intent/tweet?u=u=http%3A%2F%2Fcoursecatalog.syr.edu%2Fpreview_program.php%3Fcatoid%3D38%26poid%3D19219&t=Check out this program at Syracuse University' (found at least ' ')
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/location/cleveland-oh/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/location/akron/,HTTP Error 403: Forbidden
Wilmington College,https://wordpress.wilmington.edu/wp-content/uploads/2023/08/2019-2020-Catalog-corrected-103119.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/location/hampton/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/location/richmond-va/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/academics/experiential-learning/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/location/virginia-beach/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/academics/transfer-from-ccv/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#content,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/location/milwaukee-wi/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/academics/academic-calendar/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/javascript:void(0);,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/schedule-a-visit/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/academics/academic-support-services/,HTTP Error 403: Forbidden
Wilmington College,https://wordpress.wilmington.edu/wp-content/uploads/2023/08/2018-2019-Catalog-Updated-110818.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/financial-aid/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/admissions/getting-started-at-ccv/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/#,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/admissions/apply-to-ccv/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/financial-aid/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/admissions/skills-assessment/,HTTP Error 403: Forbidden
Wilmington College,https://wordpress.wilmington.edu/wp-content/uploads/2023/08/2018-19-Addendum-110818.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/admissions/request-more-information/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/financial-aid/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/academics/academic-support-services/library/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/financial-aid/federal-financial-aid/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/resources/portal/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/financial-aid/state-aid/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/resources/current-students/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/financial-aid/military-aid/,HTTP Error 403: Forbidden
Wilmington College,https://wordpress.wilmington.edu/wp-content/uploads/2023/08/2017-2018-Catalog-081717.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Community College of Vermont,https://ccv.edu/resources/student-resources/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/financial-aid/private-loans/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/student-parent-resources/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/experience/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/financial-aid/tuition-reimbursement/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/resources/accessibility-services/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/athletics/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/catalog/,HTTP Error 403: Forbidden
University of Mount Olive,https://umo.edu/tel:18006530854,HTTP Error 404: Not Found
Oglethorpe University,https://oglethorpe.edu/life/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/resources/it-support/,HTTP Error 403: Forbidden
Wilmington College,https://wordpress.wilmington.edu/wp-content/uploads/2023/08/2017-18-Catalog-Addendum-102517.pdf,'utf-8' codec can't decode byte 0xc4 in position 10: invalid continuation byte
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/financial-literacy/,HTTP Error 403: Forbidden
Syracuse University,https://courses.syracuse.edu/mailto:sueo@ecs.syr.edu.,HTTP Error 404: Not Found
Community College of Vermont,https://ccv.edu/workforce-career-development/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/undergraduate-admission/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/financial-aid/financial-aid-terminology-and-faqs/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/find/administrative-offices/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/student-experience/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/about/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/find/locations/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/#,HTTP Error 403: Forbidden
Oglethorpe University,https://support.oglethorpe.edu/give/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/find/center-for-online-learning/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/student-experience/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/blog/,HTTP Error 403: Forbidden
Central Michigan University,https://www2.cmich.edu/centrallink/account/Pages/default.aspx,"HTTP Error 307: The HTTP server returned a redirect error that would lead to an infinite loop.
The last 30x error message was:
Temporary Redirect"
Oglethorpe University,https://oglethorpe.edu/academics/programs/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/find/media-inquiries/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/career-services/,HTTP Error 403: Forbidden
Oglethorpe University,https://adults.oglethorpe.edu,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/find/contact/,HTTP Error 403: Forbidden
Wilmington College,https://wordpress.wilmington.edu/wp-content/uploads/2023/08/2016-2017-WC-Catalog-61616.pdf,'utf-8' codec can't decode byte 0xb5 in position 11: invalid start byte
Oglethorpe University,https://oglethorpe.edu/academics/the-core/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/student-experience/student-support/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/find/faculty/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/career-life-prep/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/the-core/core-courses/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/about/alumni/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/student-experience/campus-life/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/the-core/history-of-the-core/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/about/learn-about-ccv/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Wilmington College,https://wordpress.wilmington.edu/wp-content/uploads/2023/08/2016-17-Catalog-Addendum-071718.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/student-experience/learning-online/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/individually-planned-major/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/about/facts-figures/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/covid/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/honors-program/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/student-experience/alumni/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/about/student-outcomes/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/srap/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/honors-program/honors-application/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/student-experience/athletics/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/about/administration-directors/,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/honors-program/honors-credit-conversion-guide/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/about/employment/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/campus-map/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/academic-affairs/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/about/diversity-equity-and-inclusion/,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Wilmington College,https://wordpress.wilmington.edu/wp-content/uploads/2023/08/2021-2022-Grad-Catalog-Final.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Community College of Vermont,https://ccv.edu/about/policies/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/hands-on-learning/,HTTP Error 403: Forbidden
Skidmore College,https://www.alumni.skidmore.edu,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/about/safety-security/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/honor-code/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/about/health-and-wellness/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/university-bulletin/,HTTP Error 403: Forbidden
Wilmington College,https://www.wilmington.edu/tel:1undefined,HTTP Error 404: Not Found
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Community College of Vermont,https://ccv.edu/ccv-now/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/academic-resources/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/faculty/,HTTP Error 403: Forbidden
Wilmington College,https://www.wilmington.edu/tel:undefined,HTTP Error 404: Not Found
Oglethorpe University,https://oglethorpe.edu/experience/,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Oglethorpe University,https://oglethorpe.edu/experience/civic-engagement/,HTTP Error 403: Forbidden
Luna Community College,https://luna.edu/uploads/4bbdbbcc6246ec2d46804e03b18d910c00e300272a336faccf6e84a60fbf7259,'utf-8' codec can't decode byte 0xc4 in position 10: invalid continuation byte
Oglethorpe University,https://oglethorpe.edu/experience/career-development/,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Oglethorpe University,https://oglethorpe.edu/experience/undergraduate-research/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/experience/global-education/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/experience/after-oglethorpe/,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/blog/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/resources/current-students/find-register-for-a-class/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/experience/after-oglethorpe/notable-alumni/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/about-us/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/athletics/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/#,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/life/,HTTP Error 403: Forbidden
Edward Waters University,https://ecampus.ewc.edu,HTTP Error 403: Forbidden
Ottawa University-Surprise,https://www.ottawa.edu/tel:+18557747713,HTTP Error 404: Not Found
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/about-us/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/life/things-to-do/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/newsroom/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/life/things-to-do/athletics/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/life/things-to-do/the-arts/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/about-us/why-choose-bsc/,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Oglethorpe University,https://oglethorpe.edu/life/things-to-do/student-activities/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/about-us/history/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/resources/portal/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ewc.edu/ewc-library/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/life/things-to-do/fraternities-sororities/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/about-us/directors-and-officers/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/life/things-to-do/around-atlanta/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/accreditation/,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Oglethorpe University,https://oglethorpe.edu/life/things-to-do/getting-around/,HTTP Error 403: Forbidden
South Puget Sound Community College,https://spsccathletics.com,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/#content,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/life/legends-traditions/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/careers/,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/#,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/newsroom/,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Central Wyoming College,https://www.cwc.edu/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/life/housing-options/,HTTP Error 403: Forbidden
Edward Waters University,https://selfservice.ewc.edu/selfservice?,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/life/safety-and-security/,HTTP Error 403: Forbidden
Ottawa University-Surprise,https://www.ottawa.edu/tel:+18555461342,HTTP Error 404: Not Found
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/workforce-solutions/,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/jackson/,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Oglethorpe University,https://oglethorpe.edu/life/support-services/,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/lander/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/scholarshipfund/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/student-profile/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/apply/,HTTP Error 403: Forbidden
Ottawa University-Surprise,https://www.ottawa.edu/tel:+18557747714,HTTP Error 404: Not Found
Central Wyoming College,https://www.cwc.edu/dubois/,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/windriver/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/resources/current-students/buy-sell-textbooks/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/request-info/,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/how-to-apply/,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/,HTTP Error 403: Forbidden
Community College of Vermont,http://gotocollegevt.org/,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/jackson/,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/how-to-apply/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/veterans/,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/lander/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/how-to-apply/transfer/,HTTP Error 403: Forbidden
University of Arkansas-Fort Smith,https://slbanformsp1-oc.uafs.edu:8888/banprod/hxskschd.FS_P_Schedule,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Community College of Vermont,https://ccv.edu/find/contact/,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/dubois/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/how-to-apply/international/,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/windriver/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/admission/undergraduate-admission/how-to-apply/readmission/,HTTP Error 403: Forbidden
