name,link
City Vision University,https://www.cityvision.edu/travel/flights?sca_esv=2c6f63ed83ad38b8&output=search&q=City+Vision+University+undergraduate+computer+science+courses+2022-2023&source=lnms&fbs=AEQNm0Aa4sjWe7Rqy32pFwRj0UkWd8nbOJfsBGGB5IQQO6L3J5MIFhvnvU242yFxzEEp3BfblMs7eBu5zPnhtGsrETMyhOqzWtfgc_pCzrf4BYocXCfvEq-CrFh_1u4G30OnUhX0M3SnAB2uYK4DO6JtrDtUc3Ioyi5a2vOzN7g6CdGD4AlvZuqRJpyI8bic6fQKZK3kSSRAPTnSSvC5zLFdplIMhHg7-Q&ved=1t:200715&ictx=111
Union University,https://uuathletics.com/
Remington College-Memphis Campus,https://www.remingtoncollege.edu/tel:251-343-8200
Walden University,https://academics.waldenu.edu/javascript:void(0)
Union University,https://uuathletics.com/index.aspx?path=baseball&tab=baseball
Universal Technical Institute-Southern California,https://www.uti.edu/tel:+18008347308
Hood College,https://www.hoodathletics.com/landing/index
Union University,https://uuathletics.com/index.aspx?path=mbball&tab=basketball
Union University,https://uuathletics.com/index.aspx?path=mcross&tab=crosscountry
Nicholls State University,https://geauxcolonels.com/
Union University,https://uuathletics.com/index.aspx?path=golf&tab=golf
Union University,https://uuathletics.com/index.aspx?path=msoc&tab=soccer
Augustana University,https://www.augie.edu/campuslife
Union University,https://uuathletics.com/index.aspx?path=wbball&tab=basketball2
Union University,https://uuathletics.com/index.aspx?path=wcross&tab=crosscountry2
Augustana University,https://www.goaugie.com
Union University,https://uuathletics.com/index.aspx?tab=golf2&path=wgolf
Union University,https://uuathletics.com/index.aspx?path=wsoc&tab=soccer2
Remington College-Memphis Campus,https://www.remingtoncollege.edu/tel:225-236-3200
Union University,https://uuathletics.com/index.aspx?path=softball&tab=softball
Union University,https://uuathletics.com/index.aspx?path=wvball&tab=volleyball
Augustana University,https://www.augie.edu/parents
Augustana University,https://www.augie.edu/facstaff
University of the Pacific,https://www.pacifictigers.com/landing/index
Southwestern Oregon Community College,https://ecatalog.socc.edu/call:541-888-2525
Southern Oregon University,https://www.ohsu.edu/school-of-medicine/csee/masters-computer-science-and-engineering-and-
Southwestern Oregon Community College,https://ecatalog.socc.edu/call:541-813-1667
Cambridge College,https://www.lib.cam.ac.uk/libraries/
Remington College-Memphis Campus,https://www.remingtoncollege.edu/tel:337-981-4010
Southwestern Oregon Community College,https://swoccathletics.com/
Wright State University-Lake Campus,https://www.wsuraiders.com/
Union University,https://uuathletics.com/sports/2014/9/3/GEN_0903144409.aspx
Augustana University,https://www.augie.edu/campuslife
Union University,https://uuathletics.com/sports/2014/9/3/GEN_0903144409.aspx
Union University,https://uuathletics.com/sports/2014/9/3/GEN_0903144409.aspx
Augustana University,https://www.goaugie.com
Remington College-Memphis Campus,https://www.remingtoncollege.edu/tel:318-671-4000
Augustana University,https://www.augie.edu/parents
Augustana University,https://www.augie.edu/facstaff
Mount Aloysius College,https://www.mtaloy.edu/javascript:void(0)
Remington College-Memphis Campus,https://www.remingtoncollege.edu/tel:216-475-7520
Lee University,https://www.leeuflames.com
Miami University-Middletown,https://miamioh.edu/research-innovation/external-partnerships/index.html
Northern State University,https://nsuwolves.com
University of Texas Health Science Center at Tyler,https://uttylerpatriots.com/
Remington College-Memphis Campus,https://www.remingtoncollege.edu/tel:901-345-1000
Mississippi University for Women,https://bulletin.muw.edu/mailto:afrotc@afrotc.msstate.edu
South Dakota School of Mines and Technology,https://ecatalog.sdsmt.edu/mailto:Kyle.Riley@sdsmt.edu
New Mexico Highlands University,https://nmhuathletics.com/index.aspx
Mississippi University for Women,https://www.msstate.edu/dept/afrotc/
University of Arkansas-Fort Smith,https://uafortsmithlions.com
Trinidad State College,https://trinidadstate.edu/adminstration/index.html
South Dakota School of Mines and Technology,https://www.sdsmt.edu/MCS
Jefferson Community College,https://www.sunyjefferson.edu/mailto:admissions@sunyjefferson.edu
Fort Lewis College,"https://www.fortlewis.edu/rnlnetprice','mywindow','menubar=1,resizable=1,width=750,height=750,scrollbars=1'))"
Walden University,https://academics.waldenu.edu/javascript:void(0)
Mississippi University for Women,https://www.msstate.edu/dept/militaryscience/
Miami University-Middletown,https://miamioh.edu/research-innovation/funding-opportunities/index.html
Lake Tahoe Community College,https://www.ltcc.edu/javascript:void(0)
Remington College-Memphis Campus,https://www.remingtoncollege.edu/tel:615-889-5520
New Mexico Highlands University,https://nmhuathletics.com/index.aspx
University of Science and Arts of Oklahoma,https://usao.edu/tel:4052243140
University of Science and Arts of Oklahoma,https://usao.edu/tel:8009338726
Fort Lewis College,https://www.fortlewis.edu/life-at-flc/clubs-organizations
Wayne Community College,https://waynecc.smartcatalogiq.com/javascript:void(0);
Wagner College,https://wagnerathletics.com
Wagner College,https://wagnerathletics.com/
Remington College-Memphis Campus,https://www.remingtoncollege.edu/tel:972-686-7878
West Virginia University,http://catalog.wvu.edu/mailto:registrar@mail.wvu.edu
Miami University-Middletown,https://miamioh.edu/research-innovation/research-proposals/index.html
Jefferson Community College,https://www.sunyjefferson.edu/mailto:kangello@sunyjefferson.edu
Jefferson Community College,https://www.sunyjefferson.edu/mailto:dstevenson@sunyjefferson.edu?subject=
City Vision University,https://www.cityvision.edu/history/optout?hl=en
Fort Lewis College,https://goskyhawks.com/
Miami University-Middletown,https://miamiredhawks.com/
Touro University New York,https://las.touro.edu/mailto:admissions.lander@touro.edu
Franklin University,https://www.franklin.edu//apply.franklin.edu
West Virginia University,http://catalog.wvu.edu/mailto:web_services@mail.wvu.edu
Haskell Indian Nations University,https://www.haskellathletics.com/
Northland College,https://www.northlandcollegesports.com/
Remington College-Memphis Campus,https://www.remingtoncollege.edu/tel:817-451-0017
Ottawa University-Kansas City,https://www.ottawa.edu/tel:+18557747713
Fort Lewis College,https://foundation.fortlewis.edu/give
Louisiana State University-Alexandria,https://www.lsua.edu/about-us/2016-2017-compliance-report
CUNY Queens College,https://www.qc.cuny.edu/qchub/office-of-financial-aid-services/
Union University,https://www.uuathletics.com/calendar.aspx
Ottawa University-Kansas City,https://www.ottawa.edu/tel:+18555461342
Southern California Institute of Architecture,https://sciarc.edu/uploads/downloads/Form-I-20-and-Deposit-Information-for-International-Exchange-Students.pdf
Wagner College,https://wagnerathletics.com/
New Mexico Highlands University,https://myiee.org/create-account.php
Remington College-Memphis Campus,https://www.remingtoncollege.edu/tel:281-885-4450
Ottawa University-Kansas City,https://www.ottawa.edu/tel:+18557747714
University of Evansville,https://www.evansville.edu/mailto:computerscience@evansville.edu
Hood College,https://www.hood.edu/mailto:dong@hood.edu
Franklin University,https://www.franklin.edu//twitter.com/FranklinU
Hood College,https://www.hood.edu/mailto:pierce@hood.edu
Champion Christian College,https://www.champion.edu/tel:+15016232272
Remington College-Memphis Campus,https://www.remingtoncollege.edu/tel:281-554-1700
Wayne Community College,https://www.waynecc.edu/mybisonid/waynecc-alert/
University of the Pacific,https://www.pacific.edu/mailto:klibres@pacific.edu
Wayne Community College,https://waynecc.smartcatalogiq.com/military-students/
Southern California Institute of Architecture,https://storage.googleapis.com/sci-arc/downloads/Graduation-and-Retention-Report_B.Arch_First-Time-Transfer_2022-2023.pd
Wayne Community College,https://waynecc.smartcatalogiq.com/apply-now/
University of Texas Health Science Center at Tyler,https://uttylerpatriots.com/
Mississippi University for Women,https://www.muw.edu/undergrads/tour-muw
Wayne Community College,https://waynecc.smartcatalogiq.com/javascript:void(0);
Remington College-Memphis Campus,https://www.remingtoncollege.edu/javascript:void(0)
Remington College-Memphis Campus,https://www.remingtoncollege.edu/tel:18002081950
Southern California Institute of Architecture,https://www.sciarc.edu/mailto:admissions@sciarc.edu
New Mexico Highlands University,https://banss.nmhu.edu/StudentRegistrationSsb/ssb/term/termSelection?mode=search
Remington College-Memphis Campus,https://www.remingtoncollege.edu/javascript:void(0)
New Mexico Highlands University,https://banweb.nmhu.edu/prod/wwckschd.p_disp_dyn_sched
Northern Wyoming Community College District,https://www.sheridan.edu/student-life/sheridan/
Oklahoma Christian University,https://www.oc.edu/tel:8008775010
New Mexico Highlands University,https://banweb.nmhu.edu/prod/wwckschd.p_disp_dyn_sched
Remington College-Memphis Campus,https://www.remingtoncollege.edu/tel:18002081950
West Virginia University,http://catalog.wvu.edu/computer_science.pdf
Oklahoma Christian University,https://www.oc.edu/mailto:info@oc.edu
Richard Bland College,https://www.rbc.edu/faculty-handbook/
University of Evansville,https://gopurpleaces.com/
Jefferson Community College,https://www.sunyjefferson.edu/mailto:webmaster@sunyjefferson.edu
Northern State University,https://nsuwolves.com
University of Texas Health Science Center at Tyler,https://uttylerpatriots.com/
Millikin University,https://athletics.millikin.edu/
Ball State University,https://www.ballstatesports.com
Wayne Community College,https://waynecc.smartcatalogiq.com/javascript:window.print()
Walden University,https://academics.waldenu.edu/javascript:void(0)
Northern Michigan University,https://nmu.edu/athletics
Franklin University,https://www.franklin.edu/mailto:helpdesk@franklin.edu
University of the Pacific,https://www.pacific.edu/tel:209.946.2655
Walden University,https://academics.waldenu.edu/javascript:void(0)
Southern California Institute of Architecture,https://www.sciarc.edu/mailto:admissions@sciarc.edu
Ball State University,https://bsu.smartcatalogiq.com/javascript:window.print()
Northern Wyoming Community College District,https://www.sheridan.edu/business-community/conference-camps/
Hood College,https://www.hoodathletics.com/landing/index
Southern California Institute of Architecture,https://www.sciarc.edu/mailto:admissions@sciarc.edu
San Jose State University,https://www.sjsu.edu/soar/visitsus/visitsjsu/index.html
Louisiana State University-Alexandria,https://www.lsuagenerals.com/
Louisiana State University-Alexandria,https://www.lsuagenerals.com/sport/0/3
Florida Institute of Technology-Online,https://www.fit.edu/tel:3216748000
Louisiana State University-Alexandria,https://www.lsuagenerals.com/sport/0/1
Louisiana State University-Alexandria,https://www.lsuagenerals.com/sport/0/4
The New School,https://courses.newschool.edu/javascript:void(0)
The New School,https://courses.newschool.edu/javascript:void(0)
San Jose State University,https://info.sjsu.edu/web-dbgen/catalog/degrees/all-degrees.html
Louisiana State University-Alexandria,https://www.lsuagenerals.com/
Future Generations University,https://www.future.edu/javascript:void(0);
The New School,https://courses.newschool.edu/javascript:void(0)
CUNY Queens College,https://www.qc.cuny.edu/qchub/graduation-diplomas-degreeworks/
San Jose State University,https://www.sjsu.edu/provost/academic_affairs/resources/academic_calendars/
The New School,https://courses.newschool.edu/javascript:void(0)
Louisiana State University-Alexandria,https://www.lsuagenerals.com/sport/0/2
San Jose State University,https://info.sjsu.edu/home/schedules.html
The New School,https://courses.newschool.edu/javascript:void(0)
Louisiana State University-Alexandria,https://www.lsuagenerals.com/sport/0/6
The New School,https://courses.newschool.edu/javascript:void(0)
The New School,https://courses.newschool.edu/javascript:void(0)
Louisiana State University-Alexandria,https://www.lsuagenerals.com/sport/0/5
Louisiana State University-Alexandria,https://www.lsuagenerals.com/sport/0/7
University of Arkansas-Fort Smith,https://uafortsmithlions.com
University of the Pacific,"https://www.pacific.edu/javascript:setCookie('_cookieConsent','accepted','90');"
Northern Wyoming Community College District,https://www.sheridan.edu/sheridan-home/
Southern California Institute of Architecture,https://www.sciarc.edu/mailto:news@sciarc.edu
Millikin University,https://millikin.edu/tel:800-373-7733
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/mailto:servicedesk@palmbeachstate.edu
Millikin University,https://millikin.edu/mailto:admis@millikin.edu
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/tel:%20+1-561-868-4000 
Palm Beach State College,https://www.palmbeachstate.edu/servicedesk/
Walden University,https://academics.waldenu.edu/javascript:void(0)
San Jose State University,https://www.sjsu.edu/research-and-innovation/student-faculty-collaborations.php
San Jose State University,https://www.sjsu.edu/research-and-innovation/become-a-research-partner.php
Ohio State University-Marion Campus,https://registrar.osu.edu/javascript:window.print();
Ohio State University-Marion Campus,https://registrar.osu.edu/mailto:registrar@osu.edu
Duquesne University,https://goduquesne.com/
Haskell Indian Nations University,https://www.haskellathletics.com/
Harding University,https://www.harding.edu/mailto:comp@harding.edu
Louisiana State University-Alexandria,https://www.lsua.edu/athletics/club-sports/rodeo
Santa Fe College,https://www.sfcollege.edu/tel:352-395-5000
Henry Ford College,https://catalog.hfcc.edu/tel:1-313-845-9600
Santa Fe College,https://www.sfcollege.edu/mailto:registrar@sfcollege.edu
Millikin University,https://millikin.edu/sitemap
LeTourneau University,https://www.letuathletics.com/
Rock Valley College,https://rvcsports.com/
Richard Bland College,https://www.rbc.edu/category/in-the-news/
Wright State University-Lake Campus,https://www.wsuraiders.com/
LeTourneau University,https://catalog.letu.edu//catalog.letu.edu/
Future Generations University,https://www.future.edu/javascript:void(0);
Northern Wyoming Community College District,https://www.sheridan.edu/student-life/sheridan/
Academy College,https://catalog.sjf.edu/./
Union University,https://uuathletics.com/
Cambridge College,https://www.lib.cam.ac.uk/libraries/
Union University,https://uuathletics.com/index.aspx?path=baseball&tab=baseball
University of Texas Health Science Center at Tyler,https://www.uttyler.edu/mailto:soulescollege@uttyler.edu
Union University,https://uuathletics.com/index.aspx?path=mbball&tab=basketball
Future Generations University,https://www.future.edu/mailto:info@future.edu
Union University,https://uuathletics.com/index.aspx?path=mcross&tab=crosscountry
LeTourneau University,https://catalog.letu.edu//my.letu.edu/ics
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/
Union University,https://uuathletics.com/index.aspx?path=golf&tab=golf
Academy College,https://catalog.sjf.edu/./?prefix=CSCI
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/degrees
Brigham Young University-Hawaii,https://catalog.byuh.edu/tel:+18086753211
Union University,https://uuathletics.com/index.aspx?path=msoc&tab=soccer
Academy College,https://catalog.sjf.edu/mailto:admissions@sjfc.edu
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/becoming-student
Walden University,https://academics.waldenu.edu/javascript:void(0)
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/research
Union University,https://uuathletics.com/index.aspx?path=wbball&tab=basketball2
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/partnerships
Union University,https://uuathletics.com/index.aspx?path=wcross&tab=crosscountry2
Union University,https://uuathletics.com/index.aspx?tab=golf2&path=wgolf
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/about
Union University,https://uuathletics.com/index.aspx?path=wsoc&tab=soccer2
Haskell Indian Nations University,https://haskell.edu/tel:7857498404
Union University,https://uuathletics.com/index.aspx?path=softball&tab=softball
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/leadership
Union University,https://uuathletics.com/index.aspx?path=wvball&tab=volleyball
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/leadership/president/our-strategic-plan
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//news.erau.edu/
Ave Maria School of Law,https://www.avemaria.edu/admissions/admissions-team
Northern Michigan University,https://nmu.edu/athletics
Augustana University,https://augie.smartcatalogiq.com/javascript:window.print()
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//myerauedu.sharepoint.com/sites/ERNIE
California Lutheran University,https://www.callutheran.edu/about/lutheran_tradition.php
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//givingto.erau.edu/
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//daytonabeach.erau.edu/
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//prescott.erau.edu/
University of Texas Health Science Center at Tyler,https://www.uttyler.edu/mailto:%20soulesgradadvising@uttyler.edu
Bob Jones University,https://www.bjubruins.com/
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//worldwide.erau.edu/
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//worldwide.erau.edu/online-learning
Colorado State University Pueblo,https://www.gothunderwolves.com/
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//asia.erau.edu/
Northern Michigan University,https://nmu.edu/ots
Augustana University,https://augie.askadmissions.net/emtinterestpage.aspx?ip=interestpage
Stevens-The Institute of Business & Arts,https://stevensducks.com/
University of Rio Grande,https://www.rio.edu/mailto:admission@rio.edu
LeTourneau University,https://www.letuathletics.com/
University of Rio Grande,https://www.rio.edu/tel:%28740%29245-7308
Colorado State University Pueblo,https://gothunderwolves.com/sports/2018/11/13/quick-facts.aspx
Remington College-Baton Rouge Campus,https://www.remingtoncollege.edu/tel:972-686-7878
Franklin University,https://www.franklin.edu//twitter.com/FranklinU
Mayville State University,https://mayvillestate.edu/admissions/early-entry/
National University,https://www.campusce.net/nu/course/course.aspx?catId=170
Colorado State University Pueblo,https://www.gothunderwolves.com/athletics/packclub/index
Wagner College,https://wagnerathletics.com/
Augustana University,https://www.augie.edu/campuslife
LeTourneau University,https://catalog.letu.edu//belchercenter.ticketforce.com/
Colorado State University Pueblo,https://www.gothunderwolves.com/athletics/recruits/facilities/index
Augustana University,https://www.goaugie.com
University of Texas Health Science Center at Tyler,https://www.uttyler.edu/mailto:enroll@uttyler.edu
Wright State University-Lake Campus,https://www.wright.edu//lake.wright.edu
Arapahoe Community College,https://www.arapahoe.edu/javascript:void(0);
Mayville State University,https://mayvillestate.edu/admissions/international-canadian-students/
LeTourneau University,https://catalog.letu.edu//my.letu.edu/ics
Colorado State University Pueblo,https://www.gothunderwolves.com/information/Staff_Directory/index
Universal Technical Institute-Southern California,https://www.uti.edu/tel:8008347308
University of Texas Health Science Center at Tyler,https://www.uttyler.edu/tel:903.566.7000
Walden University,https://academics.waldenu.edu/javascript:void(0)
Franklin University,https://www.franklin.edu/tel:8773416300
Colorado State University Pueblo,https://www.gothunderwolves.com/athletics/tickets/index
Atlanta Institute of Music and Media,https://aimm.edu/programs/certificate/drums?hsLang=en
Augustana University,https://www.augie.edu/parents
Franklin University,https://www.franklin.edu//apply.franklin.edu
Remington College-Baton Rouge Campus,https://www.remingtoncollege.edu/tel:251-343-8200
Augustana University,https://www.augie.edu/facstaff
University of Rio Grande,https://www.rio.edu/tel:+1-800-282-7201
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//myerauedu.sharepoint.com/sites/ERNIE
Central Arizona College,https://centralaz.edu/locations/san-tans-fall-festival/
Northern Wyoming Community College District,https://www.sheridan.edu/business-community/conference-camps/
Atlanta Institute of Music and Media,https://aimm.edu/programs/certificate/keyboard?hsLang=en
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/transcripts
Maranatha Baptist University,https://www.mbusabercats.com/landing/index
Danville Community College,https://danville.edu/tel:800.560.4291
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/search-results?q=tuition
Atlanta Institute of Music and Media,https://aimm.edu/programs/certificate/voice?hsLang=en
Remington College-Shreveport Campus,https://www.remingtoncollege.edu/tel:972-686-7878
Danville Community College,https://danville.edu/tel:434.797.2222
University of Texas Health Science Center at Tyler,https://uttylerpatriots.com/
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//careerservices.erau.edu/
Danville Community College,https://danville.edu/tel:434.688.4764
Sauk Valley Community College,https://www.svcc.edu/javascript:void(0);
Danville Community College,https://danville.edu/tel:434.797.8514
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//careers.erau.edu/
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//daytonabeach.erau.edu/
LeTourneau University,https://catalog.letu.edu/tel:8007598811
Haskell Indian Nations University,https://www.haskellathletics.com/
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//prescott.erau.edu/
Remington College-Baton Rouge Campus,https://www.remingtoncollege.edu/tel:225-236-3200
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//worldwide.erau.edu/
Santa Fe College,https://www.sfcollege.edu/tel:3523955000
Suffolk County Community College,https://www.sunysuffolk.edu/./faculty-and-staff/
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//worldwide.erau.edu/online-learning
Remington College-Shreveport Campus,https://www.remingtoncollege.edu/tel:251-343-8200
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//asia.erau.edu/
Wright State University-Lake Campus,https://www.wright.edu/tel:+19377751000
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//europe.erau.edu/
Mayville State University,https://mayvillestate.edu/academics/assessment/
Remington College-Baton Rouge Campus,https://www.remingtoncollege.edu/tel:337-981-4010
Richard Bland College,https://www.rbc.edu/why-rbc/leadership-governance/strategic-plan/
Lakeland University,https://lakelandmuskies.com/
Remington College-Shreveport Campus,https://www.remingtoncollege.edu/tel:225-236-3200
Mayville State University,https://mayvillestate.edu/academics/library/
Wilson College,https://www.wilson.edu/alumn
Santa Fe College,https://www.sfcollege.edu/mailto:equity.officer@sfcollege.edu
Remington College-Baton Rouge Campus,https://www.remingtoncollege.edu/tel:318-671-4000
California Western School of Law,https://www.cwsl.edu/mailto:RegistrarsOffice@cwsl.edu
San Diego Mesa College,https://www.sdccd.edu/community-and-alumni/index.aspx
George C Wallace State Community College-Selma,https://www.wallacestate.edu/tel:256.352.8104
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/
Remington College-Shreveport Campus,https://www.remingtoncollege.edu/tel:337-981-4010
George C Wallace State Community College-Selma,https://www.wallacestate.edu/mailto:terry.ayers@wallacestate.edu
Ottawa University-Kansas City,https://www.ottawabraves.com/
Remington College-Baton Rouge Campus,https://www.remingtoncollege.edu/tel:216-475-7520
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/request-information
Stevens-The Institute of Business & Arts,https://stevensducks.com/
Danville Community College,https://danville.edu/javascript:void(0);
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/apply
Danville Community College,https://danville.edu/javascript:void(0);
Danville Community College,https://danville.edu/javascript:void(0);
Sauk Valley Community College,https://www.svcc.edu/javascript:void(0);
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//erau.edu/contact-us
Danville Community College,https://danville.edu/javascript:void(0);
Treasure Valley Community College,https://catalog.tvcc.cc/current/preparing-for-classes/advising-counseling.cfm
Danville Community College,https://danville.edu/javascript:void(0);
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//news.erau.edu/
Remington College-Shreveport Campus,https://www.remingtoncollege.edu/tel:318-671-4000
Union University,https://www.uuathletics.com/calendar.aspx
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//myerauedu.sharepoint.com/sites/ERNIE
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//givingto.erau.edu/
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//daytonabeach.erau.edu/
Ave Maria University,https://www.avemaria.edu/admissions/admissions-team
Remington College-Baton Rouge Campus,https://www.remingtoncollege.edu/tel:901-345-1000
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//prescott.erau.edu/
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//worldwide.erau.edu/
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//worldwide.erau.edu/online-learning
Wright State University-Lake Campus,https://www.wright.edu/degrees-and-programs/profile/computer-science&ref=
Embry-Riddle Aeronautical University-Daytona Beach,https://erau.edu//asia.erau.edu/
Paul Smiths College of Arts and Science,https://www.paulsmiths.edu/mailto:info@paulsmiths.edu
Laney College,https://laney.edu/?page_id=7628381
Remington College-Shreveport Campus,https://www.remingtoncollege.edu/tel:216-475-7520
