name,link,error
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/academic-calendar/,HTTP Error 403: Forbidden
Princeton University,https://www.cs.princeton.edu/javascript:void(0),HTTP Error 404: Not Found
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Claremont Graduate University,https://my.cgu.edu/events/,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/give/donate/,HTTP Error 403: Forbidden
University of Massachusetts-Lowell,https://www.uml.edu/alumni/,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/graduate-programs/phd-and-deng-programs,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/admissions/,HTTP Error 403: Forbidden
Mission College,https://majors.missioncollege.edu/current/success/index.html,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/graduate-programs/masters-programs,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/,HTTP Error 403: Forbidden
Claremont Graduate University,https://my.cgu.edu/help/,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/about/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/#,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/#,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/#page-maincontent,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/graduate-programs/certificates,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/admissions/forms.html,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/covid-19/,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/news/,HTTP Error 403: Forbidden
DePaul University,https://www.cdm.depaul.edu/,HTTP Error 418: 
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/admissions/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/academics/rpcc-canvas,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/experience/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/student_services/outreach/future-students.html,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/graduate-programs/admissions,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/ncf-events/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/,HTTP Error 403: Forbidden
Wilmington College,https://wordpress.wilmington.edu/wp-content/uploads/2023/08/2021-2022-Catalog-UPDATED-092021.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/campus-email,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/athletics/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/apply/,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/student_services/outreach/hs-students.html,HTTP Error 403: Forbidden
DePaul University,https://www.cdm.depaul.edu/academics/Pages/School-of-Cinematic-Arts.aspx,HTTP Error 418: 
Alderson Broaddus University,https://free-apply.com/en/articles/country/6252001/city/4820938,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/graduate-programs/advising-registration-and-forms,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/search/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics,HTTP Error 403: Forbidden
Claremont Graduate University,https://my.cgu.edu,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/life/,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/class_schedule/calendars.html,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/student/high-school-senior/,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/graduate-programs/tuition-scholarships-and-funding,HTTP Error 403: Forbidden
Claremont Graduate University,https://my.cgu.edu/registrar/students/registering/instruction-modes/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog,HTTP Error 403: Forbidden
Montana State University Billings,https://catalog.msubillings.edu/azindex/,HTTP Error 404: Not Found
Mission College,https://missioncollege.edu/student_services/international-students/index.html,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/student/adult-learner/,HTTP Error 403: Forbidden
Pacific Bible College,https://cdn.prod.website-files.com/63f6703947b99f64ee3a6e73/667366ad0ccf7237c1d38571_2024-2025-PBC-STU-CAT-%26-HNDBK-MASTER-FINAL-06-29-2024.pdf,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/undergraduate-admission/,HTTP Error 403: Forbidden
DePaul University,https://www.cdm.depaul.edu/academics/Pages/School-of-Computing.aspx,HTTP Error 418: 
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/graduate-programs/professional-development-and-career-preparation,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses,HTTP Error 403: Forbidden
Claremont Graduate University,https://www.cgu.edu,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/student_services/outreach/index.html,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/student/reenrollment/,HTTP Error 403: Forbidden
Temple College,https://outlook.office.com/mail/,HTTP Error 417: 
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/graduate-programs/path-degree,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/about/,HTTP Error 403: Forbidden
University of Mount Olive,https://umo.edu/tel:18006530854,HTTP Error 404: Not Found
Pacific Bible College,https://cdn.prod.website-files.com/63f6703947b99f64ee3a6e73/64aed5a116f90a76388e488e_2023-2024-PBC-Student-Catalog.pdf,HTTP Error 403: Forbidden
University of Arkansas-Fort Smith,https://uafortsmithlions.com,HTTP Error 404: Not Found
Lynn University,https://www.lynn.edu/academics/catalog/courses/acc-205,HTTP Error 403: Forbidden
Lower Columbia College,https://www.lccreddevils.com/index.aspx,HTTP Error 404: Not Found
Mission College,https://missioncollege.edu/student_services/assessment/index.html,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Oglethorpe University,https://support.oglethorpe.edu/give/,HTTP Error 403: Forbidden
DePaul University,https://www.cdm.depaul.edu/academics/Pages/School-of-Design.aspx,HTTP Error 418: 
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/student/transfer-students/,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/graduate-programs/academic-policies-code-conduct,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-226,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/,HTTP Error 403: Forbidden
Wilmington College,https://wordpress.wilmington.edu/wp-content/uploads/2023/08/2020-2021-Catalog_Sept-Updates.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
University of Michigan-Dearborn,https://umdearborn.edu/cecs/departments,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/admissions/become-a-student/priority-registration.html,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/financial-aid/index,HTTP Error 403: Forbidden
Alderson Broaddus University,https://free-apply.com/en/university/1084000045,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-242,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/student/military/,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/departments/computer-and-information-science,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Oglethorpe University,https://oglethorpe.edu/academics/programs/,HTTP Error 403: Forbidden
Bowling Green State University-Main Campus,https://www.bgsu.edu/javascript:void(0),HTTP Error 404: Not Found
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/student/international-students/,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/admissions/registration-ssb9.html,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/departments/electrical-and-computer-engineering,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-253,HTTP Error 403: Forbidden
Wilmington College,https://wordpress.wilmington.edu/wp-content/uploads/2023/08/2020-21-Addendum.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Mission College,https://missioncollege.edu/admissions/become-a-student/residency.html,HTTP Error 403: Forbidden
Norwich University,https://home.norwich.edu/javascript:void(0),HTTP Error 404: Not Found
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-267,HTTP Error 403: Forbidden
Oglethorpe University,https://adults.oglethorpe.edu,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/departments/industrial-and-manufacturing-systems-engineering,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/admissions-process/,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/admissions/apply.html,HTTP Error 403: Forbidden
Central Michigan University,https://www2.cmich.edu/centrallink/account/Pages/default.aspx,"HTTP Error 307: The HTTP server returned a redirect error that would lead to an infinite loop.
The last 30x error message was:
Temporary Redirect"
University of Michigan-Dearborn,https://umdearborn.edu/cecs/departments/mechanical-engineering,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-272,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/the-core/,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/admissions/transcript.html,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/academic-calendar/,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
University of Pittsburgh-Bradford,https://catalog.upp.pitt.edu//pittsburghpanthers.com/,HTTP Error 404: Not Found
Estrella Mountain Community College,https://directory.estrellamountain.edu,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/the-core/core-courses/,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/research,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/student_services/welcome_center/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-351,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/catalog/,HTTP Error 403: Forbidden
Norwich University,https://home.norwich.edu/javascript:void(0),HTTP Error 404: Not Found
American University of Puerto Rico,https://inter.smartcatalogiq.com/tel:+17877661912,HTTP Error 404: Not Found
Oglethorpe University,https://oglethorpe.edu/academics/the-core/history-of-the-core/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-425,HTTP Error 403: Forbidden
Skidmore College,https://www.alumni.skidmore.edu,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/student_services/outreach/what-is-community-college.html,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/research/institute-advanced-vehicle-systems,HTTP Error 403: Forbidden
Wilmington College,https://wordpress.wilmington.edu/wp-content/uploads/2023/08/2019-2020-Catalog-corrected-103119.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Alderson Broaddus University,https://free-apply.com/en/university/1084000045/programs/30255077-aad7-450b-8025-8ad7d288aa61,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/about-us/why-choose-bsc/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/individually-planned-major/,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/students/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-430,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/locations/,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/research/centers,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/class_schedule/index.html,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Oglethorpe University,https://oglethorpe.edu/academics/honors-program/,HTTP Error 403: Forbidden
Community College of Vermont,https://www.givecampus.com/campaigns/14995/donations/new,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/afs-100,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/faculty-staff/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/#,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/research/student-opportunities,HTTP Error 403: Forbidden
Syracuse University,https://courses.syracuse.edu/mailto:sueo@ecs.syr.edu.,HTTP Error 404: Not Found
Oglethorpe University,https://oglethorpe.edu/academics/honors-program/honors-application/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/afs-101,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/depts/noncredit/adult-education.html,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/alumni/,HTTP Error 403: Forbidden
Miami University-Oxford,http://givetomiamioh.org/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/locations/,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/research/seminars-and-workshops,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/honors-program/honors-credit-conversion-guide/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/afs-200,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/parents-families/,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/student_services/job-placement-internship-center/apprenticeships.html,HTTP Error 403: Forbidden
