name,link,error
Syracuse University,http://twitter.com/intent/tweet?u=u=http%3A%2F%2Fcoursecatalog.syr.edu%2Fpreview_program.php%3Fcatoid%3D38%26poid%3D19219&t=Check out this program at Syracuse University,URL can't contain control characters. '/intent/tweet?u=u=http%3A%2F%2Fcoursecatalog.syr.edu%2Fpreview_program.php%3Fcatoid%3D38%26poid%3D19219&t=Check out this program at Syracuse University' (found at least ' ')
Central Wyoming College,https://www.cwc.edu/,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/graduate-programs/phd-and-deng-programs,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/student-services/accessibility-services/accommodations,HTTP Error 403: Forbidden
Princeton University,https://www.cs.princeton.edu/javascript:void(0),HTTP Error 404: Not Found
Oglethorpe University,https://oglethorpe.edu/academics/programs/,HTTP Error 403: Forbidden
Temple College,https://outlook.office.com/mail/,HTTP Error 417: 
Lynn University,https://www.lynn.edu/academics,HTTP Error 403: Forbidden
Claremont Graduate University,https://my.cgu.edu/javascript:void(0),HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/academics/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/healthcare/,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/jackson/,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/graduate-programs/masters-programs,HTTP Error 403: Forbidden
Miami University-Oxford,http://givetomiamioh.org/,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/admissions/dual-enrollment,HTTP Error 403: Forbidden
Mission College,https://wvmccd.sharepoint.com/Pages/myportal.aspx,HTTP Error 403: Forbidden
Washington & Jefferson College,https://www.solarwinds.com/legal/privacy,HTTP Error 403: Forbidden
Oglethorpe University,https://adults.oglethorpe.edu,HTTP Error 403: Forbidden
University of Arkansas-Fort Smith,https://uafortsmithlions.com,HTTP Error 404: Not Found
Lynn University,https://www.lynn.edu/academics/catalog,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/hospitality/,HTTP Error 403: Forbidden
Claremont Graduate University,https://my.cgu.edu/,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/admissions/,HTTP Error 403: Forbidden
Alderson Broaddus University,https://free-apply.com/en/articles/country/6252001/city/4820938,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/graduate-programs/certificates,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/lander/,HTTP Error 403: Forbidden
DePaul University,https://www.cdm.depaul.edu/,HTTP Error 418: 
Community College of Vermont,https://www.givecampus.com/campaigns/14995/donations/new,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/financial-aid/index,HTTP Error 403: Forbidden
Lower Columbia College,https://www.lccreddevils.com/index.aspx,HTTP Error 404: Not Found
Mission College,https://missioncollege.edu/admissions/index.html,HTTP Error 403: Forbidden
Washington & Jefferson College,https://www.washjeff.edu/#,HTTP Error 403: Forbidden
American University of Puerto Rico,https://inter.smartcatalogiq.com/tel:+17877661912,HTTP Error 404: Not Found
Oglethorpe University,https://oglethorpe.edu/academics/the-core/,HTTP Error 403: Forbidden
Claremont Graduate University,https://my.cgu.edu/students/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/legal-services/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/life-at-new/,HTTP Error 403: Forbidden
University of Mount Olive,https://umo.edu/tel:18006530854,HTTP Error 404: Not Found
Central Wyoming College,https://www.cwc.edu/dubois/,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/graduate-programs/admissions,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/admissions/index.html,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/student-services/new-student-orientation,HTTP Error 403: Forbidden
Washington & Jefferson College,https://userback.io/privacy,HTTP Error 403: Forbidden
Estrella Mountain Community College,https://directory.estrellamountain.edu,HTTP Error 403: Forbidden
DePaul University,https://www.cdm.depaul.edu/academics/Pages/School-of-Cinematic-Arts.aspx,HTTP Error 418: 
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/marketing-design/,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/visit/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/the-core/core-courses/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/acc-205,HTTP Error 403: Forbidden
Claremont Graduate University,https://my.cgu.edu/faculty/,HTTP Error 403: Forbidden
Community College of Vermont,https://catalog.ccv.edu/javascript:void(0),HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/windriver/,HTTP Error 403: Forbidden
Mission College,https://majors.missioncollege.edu/current/success/index.html,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/graduate-programs/advising-registration-and-forms,HTTP Error 403: Forbidden
River Parishes Community College,http://recruitce.lctcs.edu/RPCC/Account/ProspectInquiry?f=f84c25a1-8e02-4b55-b68b-f349b8f45760&o=49f50c82-4eec-4840-9f7f-b3af00c5d7e0&s=669f501a-ff47-e811-8108-005056a6c628,HTTP Error 403: Forbidden
Washington & Jefferson College,https://www.washjeff.edu/#,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-226,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/give/donate/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/the-core/history-of-the-core/,HTTP Error 403: Forbidden
Claremont Graduate University,https://my.cgu.edu/staff/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/nursing/,HTTP Error 403: Forbidden
DePaul University,https://www.cdm.depaul.edu/academics/Pages/School-of-Computing.aspx,HTTP Error 418: 
Central Wyoming College,https://www.cwc.edu/,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/admissions/forms.html,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/filter/,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/graduate-programs/tuition-scholarships-and-funding,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu/myualbany/,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/testing-center,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Alderson Broaddus University,https://free-apply.com/en/university/1084000045,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/about/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-242,HTTP Error 403: Forbidden
Montana State University Billings,https://catalog.msubillings.edu/azindex/,HTTP Error 404: Not Found
Claremont Graduate University,https://my.cgu.edu/communities/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/individually-planned-major/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/technology/,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/student_services/outreach/future-students.html,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/graduate-programs/professional-development-and-career-preparation,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/financial/,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu/about/directory,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/jackson/,HTTP Error 403: Forbidden
North Idaho College,https://www.nicathletics.com/,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/news/,HTTP Error 403: Forbidden
Claremont Graduate University,https://my.cgu.edu/schools/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-253,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/finance-and-administration/tuition-and-fees-schedule,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/honors-program/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/catalog/,HTTP Error 403: Forbidden
DePaul University,https://www.cdm.depaul.edu/academics/Pages/School-of-Design.aspx,HTTP Error 418: 
Maranatha Baptist University,https://www.mbu.edu/alumni/,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu/about_visiting.php,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/lander/,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/student_services/outreach/hs-students.html,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/financial/tuition/,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/graduate-programs/path-degree,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-267,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/ncf-events/,HTTP Error 403: Forbidden
Maranatha Baptist University,http://mbu.edu/development,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu/sitemap.php,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/dubois/,HTTP Error 403: Forbidden
Claremont Graduate University,https://my.cgu.edu/applications/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/honors-program/honors-application/,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/class_schedule/calendars.html,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/academic-calendar/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/financial/financial-aid/,HTTP Error 403: Forbidden
Washington & Jefferson College,https://www.washjeff.edu/#,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/graduate-programs/academic-policies-code-conduct,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-272,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/search/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/give/,HTTP Error 403: Forbidden
Skidmore College,https://www.alumni.skidmore.edu,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/windriver/,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu/about/about.php,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/honors-program/honors-credit-conversion-guide/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/admissions/,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/student_services/international-students/index.html,HTTP Error 403: Forbidden
Dickinson State University,https://dickinsonstate.smartcatalogiq.com/javascript:window.print(),HTTP Error 404: Not Found
Claremont Graduate University,https://my.cgu.edu/events/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/financial/scholarships/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-351,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/departments,HTTP Error 403: Forbidden
Washington & Jefferson College,https://www.washjeff.edu/#,HTTP Error 403: Forbidden
Bowling Green State University-Main Campus,https://www.bgsu.edu/javascript:void(0),HTTP Error 404: Not Found
Alderson Broaddus University,https://free-apply.com/en/university/1084000045/programs/30255077-aad7-450b-8025-8ad7d288aa61,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/academic-affairs/,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/mycentral/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/development/invest-for-eternity/,HTTP Error 403: Forbidden
University of Pittsburgh-Bradford,https://catalog.upp.pitt.edu//pittsburghpanthers.com/,HTTP Error 404: Not Found
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Community College of Vermont,https://ccv.edu/financial/benefits-information/,HTTP Error 403: Forbidden
Claremont Graduate University,https://my.cgu.edu/help/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-425,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu/academics/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/#,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/student_services/outreach/index.html,HTTP Error 403: Forbidden
Washington & Jefferson College,https://www.washjeff.edu/#,HTTP Error 403: Forbidden
Pacific Bible College,https://cdn.prod.website-files.com/63f6703947b99f64ee3a6e73/667366ad0ccf7237c1d38571_2024-2025-PBC-STU-CAT-%26-HNDBK-MASTER-FINAL-06-29-2024.pdf,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/hands-on-learning/,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/departments/computer-and-information-science,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/development/giving-clubs/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/academics/,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu/admissions.php,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/about/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/admissions/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-430,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/student_services/assessment/index.html,HTTP Error 403: Forbidden
Washington & Jefferson College,https://www.washjeff.edu/#,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/departments/electrical-and-computer-engineering,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/honor-code/,HTTP Error 403: Forbidden
Syracuse University,https://courses.syracuse.edu/mailto:sueo@ecs.syr.edu.,HTTP Error 404: Not Found
Wilmington College,https://wordpress.wilmington.edu/wp-content/uploads/2023/08/2021-2022-Catalog-UPDATED-092021.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
River Parishes Community College,https://www.rpcc.edu/#,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu/main/library.shtml,HTTP Error 403: Forbidden
