name,link,error
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993381,'charmap' codec can't encode character '\ufeff' in position 9252: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993382,'charmap' codec can't encode character '\ufeff' in position 9209: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=996739,'charmap' codec can't encode character '\ufeff' in position 9209: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=1000534,'charmap' codec can't encode character '\ufeff' in position 9224: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=999019,'charmap' codec can't encode character '\ufeff' in position 9207: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993384,'charmap' codec can't encode character '\ufeff' in position 9208: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993385,'charmap' codec can't encode character '\ufeff' in position 9223: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=1003356,'charmap' codec can't encode character '\ufeff' in position 9222: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993386,'charmap' codec can't encode character '\ufeff' in position 9220: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=998787,'charmap' codec can't encode character '\ufeff' in position 9228: character maps to <undefined>
Cornell University,Unknown Exception,
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993387,'charmap' codec can't encode character '\ufeff' in position 9202: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=996395,'charmap' codec can't encode character '\ufeff' in position 9211: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993388,'charmap' codec can't encode character '\ufeff' in position 9234: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=996355,'charmap' codec can't encode character '\ufeff' in position 9240: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=1000554,'charmap' codec can't encode character '\ufeff' in position 9202: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=997159,'charmap' codec can't encode character '\ufeff' in position 9229: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993390,'charmap' codec can't encode character '\ufeff' in position 9206: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=999688,'charmap' codec can't encode character '\ufeff' in position 9217: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993391,'charmap' codec can't encode character '\ufeff' in position 9195: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993392,'charmap' codec can't encode character '\ufeff' in position 9229: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=996767,'charmap' codec can't encode character '\ufeff' in position 9229: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=999917,'charmap' codec can't encode character '\ufeff' in position 9235: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993393,'charmap' codec can't encode character '\ufeff' in position 9215: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993394,'charmap' codec can't encode character '\ufeff' in position 9231: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993395,'charmap' codec can't encode character '\ufeff' in position 9203: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=996396,'charmap' codec can't encode character '\ufeff' in position 9226: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993398,'charmap' codec can't encode character '\ufeff' in position 9221: character maps to <undefined>
Cornell University,https://www.cs.cornell.edu/courses/CS4110/2021fa/,'charmap' codec can't encode character '\u2158' in position 204: character maps to <undefined>
Cornell University,https://www.cs.cornell.edu/courses/CS4110/2024sp/,'charmap' codec can't encode character '\u2158' in position 204: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993399,'charmap' codec can't encode character '\ufeff' in position 9212: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993400,'charmap' codec can't encode character '\ufeff' in position 9209: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=996768,'charmap' codec can't encode character '\ufeff' in position 9232: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=999686,'charmap' codec can't encode character '\ufeff' in position 9208: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993401,'charmap' codec can't encode character '\ufeff' in position 9232: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993402,'charmap' codec can't encode character '\ufeff' in position 9236: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993403,'charmap' codec can't encode character '\ufeff' in position 9211: character maps to <undefined>
Cornell University,https://www.cs.cornell.edu/courses/CS4300/2021sp/,HTTP Error 403: Forbidden
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993404,'charmap' codec can't encode character '\ufeff' in position 9219: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993405,'charmap' codec can't encode character '\ufeff' in position 9216: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993406,'charmap' codec can't encode character '\ufeff' in position 9204: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993407,'charmap' codec can't encode character '\ufeff' in position 9217: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=1000698,'charmap' codec can't encode character '\ufeff' in position 9206: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993408,'charmap' codec can't encode character '\ufeff' in position 9208: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=999021,'charmap' codec can't encode character '\ufeff' in position 9220: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993409,'charmap' codec can't encode character '\ufeff' in position 9220: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993410,'charmap' codec can't encode character '\ufeff' in position 9214: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993411,'charmap' codec can't encode character '\ufeff' in position 9218: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993412,'charmap' codec can't encode character '\ufeff' in position 9225: character maps to <undefined>
Cornell University,https://www.cs.cornell.edu/courses/CS4700/2023sp/,'utf-8' codec can't decode byte 0xb1 in position 7685: invalid start byte
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993413,'charmap' codec can't encode character '\ufeff' in position 9223: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993414,'charmap' codec can't encode character '\ufeff' in position 9214: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993396,'charmap' codec can't encode character '\ufeff' in position 9214: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=1003153,'charmap' codec can't encode character '\ufeff' in position 9215: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=991362,'charmap' codec can't encode character '\ufeff' in position 9210: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=997896,'charmap' codec can't encode character '\ufeff' in position 9206: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=1003341,'charmap' codec can't encode character '\ufeff' in position 9201: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993397,'charmap' codec can't encode character '\ufeff' in position 9213: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=997829,'charmap' codec can't encode character '\ufeff' in position 9222: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993415,'charmap' codec can't encode character '\ufeff' in position 9219: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=1002128,'charmap' codec can't encode character '\ufeff' in position 9231: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=997548,'charmap' codec can't encode character '\ufeff' in position 9222: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=999687,'charmap' codec can't encode character '\ufeff' in position 9237: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=1000995,'charmap' codec can't encode character '\ufeff' in position 9225: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=996397,'charmap' codec can't encode character '\ufeff' in position 9224: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993416,'charmap' codec can't encode character '\ufeff' in position 9217: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=997820,'charmap' codec can't encode character '\ufeff' in position 9227: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993417,'charmap' codec can't encode character '\ufeff' in position 9225: character maps to <undefined>
Cornell University,https://classes.cornell.edu/browse/roster/FA23/class/CS/4820,'charmap' codec can't encode character '\u200b' in position 14606: character maps to <undefined>
Cornell University,https://classes.cornell.edu/browse/roster/SP24/class/CS/4820,'charmap' codec can't encode character '\u200b' in position 14611: character maps to <undefined>
Cornell University,https://classes.cornell.edu/browse/roster/SU24/class/CS/4820,'charmap' codec can't encode character '\u200b' in position 14611: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993418,'charmap' codec can't encode character '\ufeff' in position 9215: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993419,'charmap' codec can't encode character '\ufeff' in position 9237: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=997916,'charmap' codec can't encode character '\ufeff' in position 9213: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993420,'charmap' codec can't encode character '\ufeff' in position 9200: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=1000413,'charmap' codec can't encode character '\ufeff' in position 9220: character maps to <undefined>
Cornell University,https://classes.cornell.edu/browse/roster/SP21/class/CS/4990,HTTP Error 410: Gone
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=1000067,'charmap' codec can't encode character '\ufeff' in position 9225: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=998123,'charmap' codec can't encode character '\ufeff' in position 9200: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993421,'charmap' codec can't encode character '\ufeff' in position 9219: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=998535,'charmap' codec can't encode character '\ufeff' in position 9255: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=996765,'charmap' codec can't encode character '\ufeff' in position 9221: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=999429,'charmap' codec can't encode character '\ufeff' in position 9234: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=996740,'charmap' codec can't encode character '\ufeff' in position 9216: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=996398,'charmap' codec can't encode character '\ufeff' in position 9212: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=996399,'charmap' codec can't encode character '\ufeff' in position 9209: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=1002079,'charmap' codec can't encode character '\ufeff' in position 9222: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993422,'charmap' codec can't encode character '\ufeff' in position 9209: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=1002056,'charmap' codec can't encode character '\ufeff' in position 9232: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=1000992,'charmap' codec can't encode character '\ufeff' in position 9203: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=1002058,'charmap' codec can't encode character '\ufeff' in position 9208: character maps to <undefined>
Cornell University,https://classes.cornell.edu/browse/roster/SP23/class/CS/5160,HTTP Error 410: Gone
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=993423,'charmap' codec can't encode character '\ufeff' in position 9234: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=991348,'charmap' codec can't encode character '\ufeff' in position 9236: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=997642,'charmap' codec can't encode character '\ufeff' in position 9211: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=998014,'charmap' codec can't encode character '\ufeff' in position 9222: character maps to <undefined>
Cornell University,https://classes.cornell.edu/browse/roster/FA23/class/CS/5306,HTTP Error 410: Gone
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=991772,'charmap' codec can't encode character '\ufeff' in position 9219: character maps to <undefined>
Cornell University,http://courses.cornell.edu/preview_course_nopop.php?catoid=55&coid=996260,'charmap' codec can't encode character '\ufeff' in position 9216: character maps to <undefined>
