name,link,error
Estrella Mountain Community College,https://directory.estrellamountain.edu,HTTP Error 403: Forbidden
New College of Florida,https://www.ncf.edu/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses,HTTP Error 403: Forbidden
Wilmington College,https://wilmingtonquakers.com,HTTP Error 404: Not Found
Oglethorpe University,https://oglethorpe.edu/life/,HTTP Error 403: Forbidden
Alderson Broaddus University,https://free-apply.com/en,HTTP Error 403: Forbidden
Temple College,https://outlook.office.com/mail/,HTTP Error 417: 
Syracuse University,"https://www.facebook.com/sharer/sharer.php?u=http%3A%2F%2Fcoursecatalog.syr.edu%2Fpreview_program.php%3Fcatoid%3D38%26poid%3D19219&t=I just discovered 'Computer Science, BS' at Syracuse University","URL can't contain control characters. ""/sharer/sharer.php?u=http%3A%2F%2Fcoursecatalog.syr.edu%2Fpreview_program.php%3Fcatoid%3D38%26poid%3D19219&t=I just discovered 'Computer Science, BS' at Syracuse University"" (found at least ' ')"
Plaza College,https://fbrenderer-100968.campusnexus.cloud/#/renderer/NewUser#new_tab,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/undergraduate-admission/,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/about-us/departments-offices,HTTP Error 403: Forbidden
Washington & Jefferson College,https://www.washjeff.edu/#,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/undergraduate-programs/majors-and-minors,HTTP Error 403: Forbidden
Southern University and A & M College,https://www.linkedin.com/company/southern-university-system/,HTTP Error 999: Request denied
Central Wyoming College,https://www.cwc.edu/lander/,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
River Parishes Community College,https://www.rpcc.edu/about-us/people,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/undergraduate-programs/engineering-learning-center,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/continuing-education/,HTTP Error 403: Forbidden
Mission College,https://wvmccd.sharepoint.com/Pages/myportal.aspx,HTTP Error 403: Forbidden
Syracuse University,http://twitter.com/intent/tweet?u=u=http%3A%2F%2Fcoursecatalog.syr.edu%2Fpreview_program.php%3Fcatoid%3D38%26poid%3D19219&t=Check out this program at Syracuse University,URL can't contain control characters. '/intent/tweet?u=u=http%3A%2F%2Fcoursecatalog.syr.edu%2Fpreview_program.php%3Fcatoid%3D38%26poid%3D19219&t=Check out this program at Syracuse University' (found at least ' ')
Claremont Graduate University,https://my.cgu.edu/faculty/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/about/,HTTP Error 403: Forbidden
Claremont Graduate University,https://my.cgu.edu/staff/,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/admissions/index.html,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/acc-205,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/undergraduate-programs/admission-transfer-information,HTTP Error 403: Forbidden
Oxnard College,https://vcccd.instructure.com/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/tel:1.866.948.0571,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
River Parishes Community College,https://www.rpcc.edu/about-us/institutional-research-and-effectiveness/index,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/alumni/,HTTP Error 403: Forbidden
Washington & Jefferson College,https://www.washjeff.edu/#,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/admissions/index.html,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/,HTTP Error 403: Forbidden
Claremont Graduate University,https://my.cgu.edu/communities/,HTTP Error 403: Forbidden
Montana State University Billings,https://catalog.msubillings.edu/azindex/,HTTP Error 404: Not Found
SUNY at Albany,https://www.albany.edu/myualbany/,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/dubois/,HTTP Error 403: Forbidden
North Idaho College,https://www.nicathletics.com/,HTTP Error 403: Forbidden
DePaul University,https://www.cdm.depaul.edu/,HTTP Error 418: 
Alderson Broaddus University,https://free-apply.com/en/articles/country/6252001,HTTP Error 403: Forbidden
University of Pittsburgh-Bradford,https://catalog.upp.pitt.edu//pittsburghpanthers.com/,HTTP Error 404: Not Found
Maranatha Baptist University,http://mbu.edu/development,HTTP Error 403: Forbidden
Dickinson State University,https://dickinsonstate.smartcatalogiq.com/javascript:window.print(),HTTP Error 404: Not Found
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-226,HTTP Error 403: Forbidden
Oglethorpe University,https://support.oglethorpe.edu/give/,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/windriver/,HTTP Error 403: Forbidden
Washington & Jefferson College,https://www.washjeff.edu/#,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/give/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/#,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu/about/directory,HTTP Error 403: Forbidden
American University of Puerto Rico,https://www.inter.edu/admisiones-2/,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
Mission College,https://majors.missioncollege.edu/current/success/index.html,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/undergraduate-programs/undergraduate-advising,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/about-us/policies-procedures/index,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Claremont Graduate University,https://my.cgu.edu/schools/,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/admissions/forms.html,HTTP Error 403: Forbidden
Washington & Jefferson College,https://www.washjeff.edu/#,HTTP Error 403: Forbidden
DePaul University,https://www.cdm.depaul.edu/academics/Pages/School-of-Cinematic-Arts.aspx,HTTP Error 418: 
Fairfield University,https://give.fairfield.edu/campaigns/38466/donations/new?a=7033348&amt=100.00,HTTP Error 403: Forbidden
Skidmore College,https://www.alumni.skidmore.edu,HTTP Error 403: Forbidden
Claremont Graduate University,https://my.cgu.edu/applications/,HTTP Error 403: Forbidden
Princeton University,https://www.cs.princeton.edu/javascript:void(0),HTTP Error 404: Not Found
Alderson Broaddus University,https://free-apply.com/en/articles/country/6252001/city/4820938,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/about-us/rpcc-foundation,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/undergraduate-programs/co-op-education,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/#,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-242,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/student_services/outreach/future-students.html,HTTP Error 403: Forbidden
University of Massachusetts-Lowell,https://www.uml.edu/alumni/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/development/invest-for-eternity/,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu/about_visiting.php,HTTP Error 403: Forbidden
Washington & Jefferson College,https://www.washjeff.edu/#,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/,HTTP Error 403: Forbidden
American University of Puerto Rico,https://www.inter.edu/accesibilidad/,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
Oglethorpe University,https://oglethorpe.edu/academics/,HTTP Error 403: Forbidden
Community College of Vermont,https://www.givecampus.com/campaigns/14995/donations/new,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/#,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/javascript:void(0);,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu/sitemap.php,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/programs,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-253,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/development/giving-clubs/,HTTP Error 403: Forbidden
DePaul University,https://www.cdm.depaul.edu/academics/Pages/School-of-Computing.aspx,HTTP Error 418: 
Estrella Mountain Community College,https://schedule.estrellamountain.edu,HTTP Error 403: Forbidden
Alderson Broaddus University,https://free-apply.com/en/university/1084000045,HTTP Error 403: Forbidden
Claremont Graduate University,https://my.cgu.edu/events/,HTTP Error 403: Forbidden
University of Mount Olive,https://umo.edu/tel:18006530854,HTTP Error 404: Not Found
Washington & Jefferson College,https://www.cookiebot.com/goto/privacy-policy/,HTTP Error 403: Forbidden
University of Mary Washington,https://umwwebstage.wpengine.com/admissions/apply,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/why-new/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/academics/academic-programs,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/undergraduate-programs/scholarships,HTTP Error 403: Forbidden
Miami University-Oxford,http://givetomiamioh.org/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu,HTTP Error 403: Forbidden
Lower Columbia College,https://www.lccreddevils.com/index.aspx,HTTP Error 404: Not Found
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Fort Valley State University,https://fvsusports.com/index.aspx,HTTP Error 404: Not Found
Mission College,https://missioncollege.edu/student_services/outreach/hs-students.html,HTTP Error 403: Forbidden
Bowling Green State University-Main Campus,https://www.bgsu.edu/javascript:void(0),HTTP Error 404: Not Found
Community College of Vermont,https://catalog.ccv.edu/javascript:void(0),HTTP Error 403: Forbidden
DePaul University,https://www.cdm.depaul.edu/academics/Pages/School-of-Design.aspx,HTTP Error 418: 
Oglethorpe University,https://oglethorpe.edu/academics/programs/,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/jackson/,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu/about/about.php,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/workforce-training/workforce-and-career-training,HTTP Error 403: Forbidden
Syracuse University,https://courses.syracuse.edu/mailto:sueo@ecs.syr.edu.,HTTP Error 404: Not Found
Washington & Jefferson College,https://www.washjeff.edu/#,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu/academics/,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/lander/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/development/annual-fund/,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/adult-education/index,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/class_schedule/calendars.html,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/academics/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/filter/,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-267,HTTP Error 403: Forbidden
Pacific Bible College,https://cdn.prod.website-files.com/63f6703947b99f64ee3a6e73/667366ad0ccf7237c1d38571_2024-2025-PBC-STU-CAT-%26-HNDBK-MASTER-FINAL-06-29-2024.pdf,HTTP Error 403: Forbidden
Washington & Jefferson College,https://www.digioh.com/privacy-policy,HTTP Error 403: Forbidden
Claremont Graduate University,https://my.cgu.edu/help/,HTTP Error 403: Forbidden
American University of Puerto Rico,https://www.inter.edu/conocenos/,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/admissions/,HTTP Error 403: Forbidden
University of Mary Washington,https://umwwebstage.wpengine.com/admissions/visit/,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu/admissions.php,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/undergraduate-programs/study-abroad,HTTP Error 403: Forbidden
Oglethorpe University,https://adults.oglethorpe.edu,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/student_services/international-students/index.html,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/#,HTTP Error 403: Forbidden
Alderson Broaddus University,https://free-apply.com/en/university/1084000045/programs/30255077-aad7-450b-8025-8ad7d288aa61,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/financial/,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/dubois/,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/life-at-new/,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/student_services/outreach/index.html,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/development/the-heritage-project/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/financial/tuition/,HTTP Error 403: Forbidden
University of Mary Washington,https://umwwebstage.wpengine.com/admissions/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-272,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/student_services/assessment/index.html,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/the-core/,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
University of Michigan-Dearborn,https://umdearborn.edu/cecs/undergraduate-programs/international-programs,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/campus-life/on-campus/global-encounters/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/#,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu/main/library.shtml,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/#,HTTP Error 403: Forbidden
Washington & Jefferson College,https://www.washjeff.edu/#,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/visit/,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/undergraduate-programs/experiential-honors-program,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/windriver/,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/academics/academic-calendars,HTTP Error 403: Forbidden
American University of Puerto Rico,https://www.inter.edu/conocenos/,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-351,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu/research/index.php,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Community College of Vermont,https://ccv.edu/financial/financial-aid/,HTTP Error 403: Forbidden
Alderson Broaddus University,https://free-apply.com/en/university/1084000045,HTTP Error 403: Forbidden
Washington & Jefferson College,https://www.washjeff.edu/#,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/admissions/become-a-student/priority-registration.html,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/mycentral/,HTTP Error 403: Forbidden
University of Mary Washington,https://umwwebstage.wpengine.com/admissions/first-year-admission/,HTTP Error 403: Forbidden
American University of Puerto Rico,https://www.inter.edu/about-us/mision-vision/,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
Oglethorpe University,https://oglethorpe.edu/academics/the-core/core-courses/,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/financial/scholarships/,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/undergraduate-programs/grand-challenge-scholars-program,HTTP Error 403: Forbidden
Oregon Coast Community College,https://cleancatalog.com,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/development/leadershipbreakfast/,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/give/donate/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/request-info/,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/student-services/success-coaches,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/#,HTTP Error 403: Forbidden
Fairfield University,https://www.fairfield.edu/../../../../../../about/index.html,HTTP Error 400: Bad Request
Central Wyoming College,https://www.cwc.edu/about/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-425,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/about/,HTTP Error 403: Forbidden
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Mission College,https://missioncollege.edu/admissions/registration-ssb9.html,HTTP Error 403: Forbidden
Washington & Jefferson College,https://www.podbean.com/privacy,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/financial/benefits-information/,HTTP Error 403: Forbidden
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/associate-degrees/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/covid/,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu/studentlife/,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/academics/catalogs/,HTTP Error 403: Forbidden
Alderson Broaddus University,https://free-apply.com/en/university/1084000045,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/admissions/become-a-student/residency.html,HTTP Error 403: Forbidden
American University of Puerto Rico,https://www.inter.edu/about-us/academy-vision/,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/bachelor-degrees/,HTTP Error 403: Forbidden
University of Mary Washington,https://umwwebstage.wpengine.com/admissions/transfer/,HTTP Error 403: Forbidden
Claremont Graduate University,https://my.cgu.edu,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/the-core/history-of-the-core/,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/graduate-programs,HTTP Error 403: Forbidden
Southern University and A & M College,http://www.subr.edu/assets/subr/crimestatsreports/CCS-SUBR-23-24-Spring-Semester.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Maranatha Baptist University,https://www.mbu.edu/development/golfclassic/,HTTP Error 403: Forbidden
Fairfield University,https://www.fairfield.edu/../../../../../../about/explore/index.html,HTTP Error 400: Bad Request
Washington & Jefferson College,https://www.washjeff.edu/#,HTTP Error 403: Forbidden
American University of Puerto Rico,https://www.inter.edu/about-us/gobierno-universitario/,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)
Norwich University,https://home.norwich.edu/javascript:void(0),HTTP Error 404: Not Found
Bryant & Stratton College-Albany,https://www.bryantstratton.edu/degrees/diplomas/,HTTP Error 403: Forbidden
Mission College,https://missioncollege.edu/admissions/apply.html,HTTP Error 403: Forbidden
New College of Florida,https://ncf.edu/news/,HTTP Error 403: Forbidden
Lynn University,https://www.lynn.edu/academics/catalog/courses/ads-430,HTTP Error 403: Forbidden
University of Mary Washington,https://umwwebstage.wpengine.com/admissions/graduate-admissions/,HTTP Error 403: Forbidden
Central Wyoming College,https://www.cwc.edu/foundation/meet-our-alumni/,HTTP Error 403: Forbidden
Maranatha Baptist University,https://www.mbu.edu/development/pastors-masters-alabama/,HTTP Error 403: Forbidden
University of Michigan-Dearborn,https://umdearborn.edu/cecs/graduate-programs/phd-and-deng-programs,HTTP Error 403: Forbidden
Community College of Vermont,https://ccv.edu/academics/,HTTP Error 403: Forbidden
SUNY at Albany,https://www.albany.edu/main/sports.shtml,HTTP Error 403: Forbidden
Claremont Graduate University,https://my.cgu.edu/registrar/students/registering/instruction-modes/,HTTP Error 403: Forbidden
Oglethorpe University,https://oglethorpe.edu/academics/individually-planned-major/,HTTP Error 403: Forbidden
Edward Waters University,https://www.ew.edu/srap/,HTTP Error 403: Forbidden
Pacific Bible College,https://cdn.prod.website-files.com/63f6703947b99f64ee3a6e73/667366ad0ccf7237c1d38571_2024-2025-PBC-STU-CAT-%26-HNDBK-MASTER-FINAL-06-29-2024.pdf,HTTP Error 403: Forbidden
River Parishes Community College,https://www.rpcc.edu/student-services/course-scheduling,HTTP Error 403: Forbidden
Rockhurst University,https://www.rockhursthawks.com,HTTP Error 404: Not Found
Palm Beach State College,https://studentcoursesearch.palmbeachstate.edu/javascript:void(0);,HTTP Error 400: Bad Request
Pacific Bible College,https://cdn.prod.website-files.com/63f6703947b99f64ee3a6e73/64aed5a116f90a76388e488e_2023-2024-PBC-Student-Catalog.pdf,HTTP Error 403: Forbidden
Claremont Graduate University,https://www.cgu.edu,"[Errno 8] nodename nor servname provided, or not known"
